"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","PRCP_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","2002-04-03","0.00",",,s",,,"63",",,s","76",",,s","55",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","2002-04-04","0.00",",,s",,,"58",",,s","67",",,s","48",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","2002-04-05","0.36",",,s",,,"52",",,s","63",",,s","50",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","2002-04-06","0.00",",,s",,,"54",",,s","67",",,s","46",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","2002-04-07","0.00",",,s",,,"51",",,s","58",",,s","46",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","2002-04-08","0.00",",,s",,,"47",",,s","52",",,s","40",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","2002-04-09","0.00",",,s",,,"54",",,s","63",",,s","44",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","2002-04-10","0.00",",,s",,,"54",",,s","65",",,s","44",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","2002-04-11","0.00",",,s",,,"57",",,s","72",",,s","40",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","2002-04-12","0.00",",,s",,,"59",",,s","68",",,s","47",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","2002-04-13","0.00",",,s",,,"59",",,s","71",",,s","47",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","2002-04-14","0.00",",,s",,,"67",",,s","78",",,s","58",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","2002-04-15","0.00",",,s",,,"62",",,s","72",",,s","58",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","2002-04-16","0.00",",,s",,,"57",",,s","63",",,s","52",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","2002-04-17","0.00",",,s",,,"56",",,s","67",",,s","48",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","2002-04-18","0.00",",,s",,,"59",",,s","74",",,s","43",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","2002-04-19","0.00",",,s",,,"63",",,s","74",",,s","49",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","2002-04-20","0.00",",,s",,,"61",",,s","68",",,s","55",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","2002-04-21","0.00","T,,s",,,"61",",,s","64",",,s","57",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","2002-04-22","0.46",",,s",,,"52",",,s","65",",,s","45",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","2002-04-23","0.00",",,s",,,"51",",,s","62",",,s","43",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","2002-04-24","0.00",",,s",,,"54",",,s","65",",,s","41",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","2002-04-25","0.00",",,s",,,"55",",,s","66",",,s","42",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","2002-04-26","0.00",",,s",,,"56",",,s","67",",,s","44",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","2002-04-27","0.00",",,s",,,"59",",,s","72",",,s","44",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","2002-04-28","0.06",",,s",,,"54",",,s","62",",,s","51",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","2002-04-29","0.61",",,s",,,"55",",,s","65",",,s","50",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","2002-04-30","0.00",",,s",,,"64",",,s","76",",,s","52",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","2002-05-01","0.00",",,s",,,"66",",,s","78",",,s","49",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","2002-05-02","0.04",",,s",,,"61",",,s","69",",,s","57",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","2002-05-03","0.00",",,s",,,"66",",,s","81",",,s","52",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","2002-05-04","0.00",",,s",,,"70",",,s","81",",,s","62",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","2002-05-05","0.00",",,s",,,"64",",,s","72",",,s","58",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","2002-05-06","0.00",",,s",,,"64",",,s","73",",,s","54",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","2002-05-07","0.00",",,s",,,"62",",,s","74",",,s","51",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","2002-05-08","0.00",",,s",,,"67",",,s","81",",,s","53",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","2002-05-09","0.00",",,s",,,"70",",,s","82",",,s","58",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","2002-05-10","0.00","T,,s",,,"67",",,s","79",",,s","59",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","2002-05-11","0.04",",,s",,,"67",",,s","75",",,s","61",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","2002-05-12","0.39",",,s",,,"72",",,s","87",",,s","60",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","2002-05-13","0.00","T,,s",,,"71",",,s","78",",,s","66",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","2002-05-14","0.00",",,s",,,"68",",,s","75",",,s","59",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","2002-05-15","0.01",",,s",,,"67",",,s","71",",,s","64",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","2002-05-16","0.00","T,,s",,,"65",",,s","71",",,s","62",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","2002-05-17","0.00",",,s",,,"69",",,s","83",",,s","56",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","2002-05-18","0.00",",,s",,,"73",",,s","88",",,s","58",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","2002-05-19","0.00",",,s",,,"76",",,s","90",",,s","58",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","2002-05-20","0.00",",,s",,,"76",",,s","85",",,s","64",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","2002-05-21","0.00",",,s",,,"75",",,s","85",",,s","65",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","2002-05-22","0.00",",,s",,,"78",",,s","86",",,s","67",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","2002-05-23","0.00",",,s",,,"76",",,s","86",",,s","60",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","2002-05-24","0.00",",,s",,,"78",",,s","90",",,s","63",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","2002-05-25","0.00",",,s",,,"80",",,s","89",",,s","64",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","2002-05-26","0.00",",,s",,,"75",",,s","88",",,s","57",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","2002-05-27","0.00",",,s",,,"73",",,s","85",",,s","60",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","2002-05-28","0.00","T,,s",,,"76",",,s","88",",,s","61",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","2002-05-29","0.00","T,,s",,,"81",",,s","93",",,s","66",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","2002-05-30","0.00",",,s",,,"83",",,s","94",",,s","62",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","2002-05-31","0.00",",,s",,,"78",",,s","93",",,s","65",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","2002-06-01","0.00",",,s",,,"80",",,s","94",",,s","67",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","2002-06-02","0.00",",,s",,,"79",",,s","88",",,s","69",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","2002-06-03","0.00","T,,s",,,"80",",,s","92",",,s","67",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","2002-06-04","0.00",",,s",,,"80",",,s","89",",,s","72",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","2002-06-05","0.01",",,s",,,"82",",,s","95",",,s","71",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","2002-06-06","0.00","T,,s",,,"84",",,s","90",",,s","78",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","2002-06-07","0.00",",,s",,,"86",",,s","98",",,s","70",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","2002-06-08","0.00",",,s",,,"76",",,s","91",",,s","73",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","2002-06-09","0.89",",,s",,,"61",",,s","74",",,s","56",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","2002-06-10","0.34",",,s",,,"71",",,s","83",",,s","57",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","2002-06-11","0.00","T,,s",,,"74",",,s","83",",,s","62",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","2002-06-12","0.00",",,s",,,"74",",,s","82",",,s","69",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","2002-06-13","0.00",",,s",,,"77",",,s","86",",,s","64",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","2002-06-14","0.00",",,s",,,"71",",,s","80",",,s","63",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","2002-06-15","0.00",",,s",,,"74",",,s","83",",,s","64",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","2002-06-16","0.00","T,,s",,,"77",",,s","89",",,s","67",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","2002-06-17","0.00",",,s",,,"79",",,s","89",",,s","70",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","2002-06-18","0.00",",,s",,,"77",",,s","86",",,s","70",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","2002-06-19","0.37",",,s",,,"78",",,s","89",",,s","69",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","2002-06-20","0.00",",,s",,,"80",",,s","90",",,s","71",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","2002-06-21","0.01",",,s",,,"74",",,s","82",",,s","67",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","2002-06-22","0.14",",,s",,,"70",",,s","75",",,s","67",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","2002-06-23","0.98",",,s",,,"64",",,s","70",",,s","62",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","2002-06-24","0.01",",,s",,,"68",",,s","75",",,s","64",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","2002-06-25","1.17",",,s",,,"64",",,s","71",",,s","63",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","2002-06-26","0.05",",,s",,,"66",",,s","69",",,s","63",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","2002-06-27","0.00","T,,s",,,"67",",,s","70",",,s","65",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","2002-06-28","0.01",",,s",,,"72",",,s","79",",,s","66",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","2002-06-29","0.09",",,s",,,"74",",,s","82",",,s","69",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","2002-06-30","0.01",",,s",,,"72",",,s","76",",,s","69",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","2002-07-01","0.00",",,s",,,"73",",,s","78",",,s","70",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","2002-07-02","0.00",",,s",,,"78",",,s","87",",,s","67",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","2002-07-03","0.00",",,s",,,"81",",,s","91",",,s","72",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","2002-07-04","0.02",",,s",,,"78",",,s","86",",,s","74",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","2002-07-05","0.00",",,s",,,"81",",,s","93",",,s","69",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","2002-07-06","0.00",",,s",,,"85",",,s","93",",,s","78",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","2002-07-07","0.00",",,s",,,"84",",,s","95",",,s","69",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","2002-07-08","0.00",",,s",,,"85",",,s","95",",,s","73",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","2002-07-09","0.00",",,s",,,"81",",,s","92",",,s","71",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","2002-07-10","0.00",",,s",,,"82",",,s","95",",,s","74",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","2002-07-11","0.04",",,s",,,"86",",,s","97",",,s","77",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","2002-07-12","0.00",",,s",,,"89",",,s","100",",,s","77",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","2002-07-13","0.00","T,,s",,,"88",",,s","96",",,s","83",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","2002-07-14","0.00",",,s",,,"91",",,s","106",",,s","72",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","2002-07-15","0.00","T,,s",,,"88",",,s","103",",,s","74",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","2002-07-16","0.01",",,s",,,"85",",,s","96",",,s","71",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","2002-07-17","0.00","T,,s",,,"81",",,s","94",",,s","74",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","2002-07-18","0.11",",,s",,,"76",",,s","84",",,s","70",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","2002-07-19","0.00","T,,s",,,"77",",,s","85",",,s","72",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","2002-07-20","0.04",",,s",,,"77",",,s","86",",,s","71",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","2002-07-21","0.00",",,s",,,"79",",,s","89",",,s","71",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","2002-07-22","0.17",",,s",,,"76",",,s","82",",,s","73",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","2002-07-23","0.00",",,s",,,"80",",,s","89",",,s","68",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","2002-07-24","0.00",",,s",,,"81",",,s","90",",,s","70",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","2002-07-25","0.13",",,s",,,"80",",,s","88",",,s","69",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","2002-07-26","0.00",",,s",,,"84",",,s","92",",,s","76",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","2002-07-27","0.08",",,s",,,"78",",,s","86",",,s","72",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","2002-07-28","1.55",",,s",,,"76",",,s","79",",,s","73",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","2002-07-29","0.01",",,s",,,"80",",,s","87",",,s","75",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","2002-07-30","0.00",",,s",,,"83",",,s","90",",,s","77",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","2002-07-31","0.00",",,s",,,"86",",,s","94",",,s","78",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","2002-08-01","0.00","T,,s",,,"88",",,s","94",",,s","83",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","2002-08-02","0.00",",,s",,,"88",",,s","95",",,s","81",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","2002-08-03","0.00","T,,s",,,"85",",,s","92",",,s","75",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","2002-08-04","1.17",",,s",,,"82",",,s","91",",,s","75",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","2002-08-05","0.61",",,s",,,"79",",,s","87",",,s","72",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","2002-08-06","0.00",",,s",,,"80",",,s","86",",,s","73",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","2002-08-07","0.00",",,s",,,"78",",,s","85",",,s","68",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","2002-08-08","0.11",",,s",,,"73",",,s","83",",,s","67",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","2002-08-09","0.70",",,s",,,"76",",,s","84",",,s","67",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","2002-08-10","0.00",",,s",,,"76",",,s","86",",,s","65",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","2002-08-11","0.02",",,s",,,"73",",,s","85",",,s","65",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","2002-08-12","0.00",",,s",,,"75",",,s","85",",,s","63",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","2002-08-13","0.00",",,s",,,"78",",,s","88",",,s","67",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","2002-08-14","0.00",",,s",,,"78",",,s","87",",,s","69",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","2002-08-15","0.00",",,s",,,"79",",,s","89",",,s","72",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","2002-08-16","0.00",",,s",,,"80",",,s","92",",,s","72",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","2002-08-17","0.00",",,s",,,"78",",,s","87",",,s","70",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","2002-08-18","0.00",",,s",,,"79",",,s","88",",,s","70",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","2002-08-19","0.04",",,s",,,"73",",,s","80",",,s","68",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","2002-08-20","0.00",",,s",,,"73",",,s","80",",,s","67",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","2002-08-21","0.00",",,s",,,"76",",,s","87",",,s","67",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","2002-08-22","0.16",",,s",,,"78",",,s","90",",,s","72",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","2002-08-23","0.00","T,,s",,,"78",",,s","87",",,s","70",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","2002-08-24","0.00","T,,s",,,"76",",,s","83",",,s","71",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","2002-08-25","0.00",",,s",,,"79",",,s","87",",,s","69",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","2002-08-26","0.09",",,s",,,"77",",,s","86",",,s","73",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","2002-08-27","0.00",",,s",,,"76",",,s","86",",,s","67",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","2002-08-28","0.00","T,,s",,,"80",",,s","87",",,s","74",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","2002-08-29","0.00","T,,s",,,"82",",,s","92",",,s","72",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","2002-08-30","0.00",",,s",,,"78",",,s","87",",,s","68",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","2002-08-31","0.02",",,s",,,"77",",,s","83",",,s","74",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","2002-09-01","0.00",",,s",,,"82",",,s","95",",,s","73",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","2002-09-02","0.00","T,,s",,,"79",",,s","88",",,s","72",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","2002-09-03","0.09",",,s",,,"67",",,s","73",",,s","64",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","2002-09-04","0.16",",,s",,,"65",",,s","71",",,s","61",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","2002-09-05","0.00","T,,s",,,"69",",,s","83",",,s","53",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","2002-09-06","0.00",",,s",,,"70",",,s","84",",,s","56",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","2002-09-07","0.00",",,s",,,"70",",,s","84",",,s","55",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","2002-09-08","0.00",",,s",,,"73",",,s","89",",,s","60",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","2002-09-09","0.00",",,s",,,"76",",,s","89",",,s","64",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","2002-09-10","0.00","T,,s",,,"72",",,s","81",",,s","67",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","2002-09-11","0.80",",,s",,,"61",",,s","69",",,s","57",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","2002-09-12","0.00",",,s",,,"66",",,s","75",",,s","57",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","2002-09-13","0.00",",,s",,,"69",",,s","80",",,s","56",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","2002-09-14","0.00",",,s",,,"68",",,s","83",",,s","54",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","2002-09-15","0.00",",,s",,,"69",",,s","83",",,s","55",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","2002-09-16","0.00",",,s",,,"68",",,s","81",",,s","53",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","2002-09-17","0.00",",,s",,,"69",",,s","81",",,s","55",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","2002-09-18","0.00",",,s",,,"71",",,s","83",",,s","56",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","2002-09-19","0.05",",,s",,,"62",",,s","74",",,s","55",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","2002-09-20","0.15",",,s",,,"62",",,s","72",",,s","55",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","2002-09-21","0.00",",,s",,,"65",",,s","81",",,s","50",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","2002-09-22","0.00",",,s",,,"71",",,s","84",",,s","57",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","2002-09-23","0.00",",,s",,,"74",",,s","89",",,s","57",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","2002-09-24","0.00",",,s",,,"69",",,s","85",",,s","53",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","2002-09-25","0.00",",,s",,,"67",",,s","81",",,s","56",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","2002-09-26","0.00",",,s",,,"69",",,s","81",",,s","58",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","2002-09-27","0.75",",,s",,,"63",",,s","72",",,s","58",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","2002-09-28","0.00","T,,s",,,"65",",,s","71",",,s","59",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","2002-09-29","0.00",",,s",,,"68",",,s","81",",,s","54",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","2002-09-30","0.00",",,s",,,"67",",,s","81",",,s","53",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","2002-10-01","0.00",",,s",,,"65",",,s","71",",,s","60",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","2002-10-02","0.00",",,s",,,"60",",,s","75",",,s","44",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","2002-10-03","0.00",",,s",,,"61",",,s","71",",,s","51",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","2002-10-04","0.00",",,s",,,"61",",,s","73",",,s","46",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","2002-10-05","0.00",",,s",,,"62",",,s","69",",,s","56",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","2002-10-06","0.00",",,s",,,"58",",,s","67",",,s","43",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","2002-10-07","0.00",",,s",,,"58",",,s","66",",,s","52",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","2002-10-08","0.00",",,s",,,"53",",,s","68",",,s","38",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","2002-10-09","0.00",",,s",,,"55",",,s","65",",,s","45",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","2002-10-10","0.00",",,s",,,"56",",,s","65",",,s","50",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","2002-10-11","0.00",",,s",,,"58",",,s","69",",,s","49",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","2002-10-12","0.00",",,s",,,"61",",,s","71",",,s","50",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","2002-10-13","0.00",",,s",,,"54",",,s","69",",,s","38",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","2002-10-14","0.00","T,,s",,,"58",",,s","71",",,s","48",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","2002-10-15","0.00",",,s",,,"54",",,s","66",",,s","45",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","2002-10-16","0.00",",,s",,,"56",",,s","68",",,s","44",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","2002-10-17","0.01",",,s",,,"62",",,s","73",",,s","51",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","2002-10-18","0.75",",,s",,,"48",",,s","61",",,s","45",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","2002-10-19","0.00",",,s",,,"47",",,s","52",",,s","44",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","2002-10-20","0.00",",,s",,,"44",",,s","50",",,s","37",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","2002-10-21","0.00",",,s",,,"44",",,s","50",",,s","39",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","2002-10-22","0.00",",,s",,,"44",",,s","53",",,s","33",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","2002-10-23","0.00",",,s",,,"43",",,s","51",",,s","34",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","2002-10-24","0.04",",,s",,,"46",",,s","55",",,s","38",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","2002-10-25","0.09",",,s",,,"42",",,s","47",",,s","38",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","2002-10-26","0.00",",,s",,,"40",",,s","49",",,s","32",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","2002-10-27","0.00",",,s",,,"36",",,s","43",",,s","31",",,s"
"CHM00054511","BEIJING, CH","39.933","116.283","55.0","2002-10-28","0.00",",,s",,,"37",",,s","49",",,s","28",",,s"
